review_id,source,review_text,rating,review_date,app_version
play_d5db4128-92b5-4daa-9fb7-b3abb4a061bd,Play Store,"i love it and on every order you get reward points also the products you get here, it's hard to get those anywhere else with such discount...👍🏻",5.0,2026-08-07 21:13:13.000000,4.0.4
play_c089a65d-f716-40cd-9b7b-a4f909cb2440,Play Store,"Pathetic delivery service, if u do not pick their delivery call they will delay your order more than 10 days. There is no proper service for order delays.",1.0,2026-08-03 15:05:07.000000,4.0.3
play_0de9254d-c7a1-4c89-bf85-67ad0c62baf9,Play Store,"Nyka IS A SCAM!!!!!Worst shopping experience ever. I placed my order on 7 July, but it was delivered only on 22 July. I ordered 2 MARS Chorus Girl 03 Lipsticks and 1 Dot & Key Lip Balm, but instead I received a used MARS lipstick and a used Lakmé lipstick. Receiving used cosmetic products is completely unacceptable and raises serious hygiene concerns. To make matters worse, my return request was rejected even though I received the wrong and used products.nyka is scam",1.0,2026-07-25 20:42:24.000000,4.0.3
play_06c773e8-583e-43cd-b6b4-14fb8e878e92,Play Store,very poor service i have ordered some perfume from this on 19th aug 2026 but it shows today that it will deliver on 29 aug 2026 and there is also no customer care service so that I am not able to solve my issue form 4 to 5 times they have shiftef dates daily Use any other app,1.0,2026-08-25 22:29:27.000000,4.0.4
play_6c581cd9-f4dd-4149-9b2b-d812c10fcb56,Play Store,"I have ordered some items from nayka and this was 2 time when I ordered something from nayka the delivery date was 5 June but naykaa kept postponing the delivery date from 5 to 6 ,7 and on 8 June they send me message that they cannot send my parcel . This disappointment me a lot as this was my second experience on naykaa and they did this with me . I request naykaa to please fix this issue because I am not only the single customer who had faced this issue I saw many reviews regarding this issue.",1.0,2026-06-08 15:19:04.000000,3.9.9
play_64839201-7371-4dcf-8dd5-f8769b0dadec,Play Store,very poor service.. they never respond I have done the double payment mistakenly and they are not responding.. I have been calling them for 5-6 days and they are not responding.. please don't buy from this app this app has the worst service. never buy any thing from this app,1.0,2026-07-28 14:55:39.000000,4.0.3
play_38b82c18-1e2f-4e30-91ce-ad9b18a8b3fd,Play Store,i had a bad experience. i didn't get my order and the delivery agent didn't call me. After 4days the app showing that my product is returning. I don't know what happened to my product. 🙄,1.0,2026-07-11 16:52:11.000000,4.0.2
play_ccb0673a-0ee3-4278-9a54-195f69c73984,Play Store,worst experience so far by the delivery team for ordering a mirragio handbag...they took almost 14 days and still the order was unable to get shipped by them and finally they cancelled from their side....and I was constantly contacting and asking them for which they said it will be resolved soon nd after 14 days of delaying they cancelled it....dnt purchase any luxury items from Nykaa...it was a gift I was ordering it for someone...worst experience ever...,1.0,2026-06-17 19:03:13.000000,4.0.0
play_c4745ae2-d05f-42d2-8197-65d42aca7927,Play Store,"very very wrost delivery service.................................................they are doing to much delay for courier service....and their delivery agent was updated fake status.....I was call many times to customer service...but they said sorry I will update. but nothing happened their side ..I ..don't recommend for anyone....plz go on particular product website and order your product....very very very .....bad experience from nykaa .......,............................don't used this app",1.0,2026-06-28 21:26:42.000000,4.0.1
play_273f0c07-9119-4915-aeba-88112160b448,Play Store,"Very disappointing experience. I received an incomplete order, and even after repeated complaints, my issue remained unresolved. I have lost trust in Nykaa and would not recommend shopping here.👎",1.0,2026-07-10 16:42:20.000000,4.0.1
play_aafff363-3eb7-4857-a917-d7719efceb34,Play Store,"This is the worst support experience I have had. I have called four times, and every agent said the same thing: ""We have forwarded your request to the escalation team,"" sorry, we understand you . If agents are only going to repeat the same response, an AI can do that. Customer support should understand the customer's issue and help solve it, not just repeat scripted messages. I am fed up with explaining the same problem again and again without getting any solution.customer support 👎🏻",1.0,2026-06-10 06:48:46.000000,3.9.9
play_080acdc3-ccd6-4cff-b455-e8368758aab5,Play Store,"Worst Nykaa experience. Ordered Renee Kajal + Bollywood Filter foundation & compact. Got products that looked old & refilled. Raised return with photos, but Nykaa cancelled it saying “used product.” I only opened the box to click pics. They send used items & then blame buyers. Huge scam. Avoid Nykaa. Buy from brand sites directly. Customers deserve new, sealed products & fair return Don't purchase from nyaka. it was such a worst experience",1.0,2026-06-29 14:18:20.000000,4.0.1
play_f40e53ad-4175-4c5b-9ef5-4a7e447bdd99,Play Store,"My order has been delayed beyond the promised delivery date. This is not the first time I’ve experienced late deliveries, and it’s very disappointing. I'm giving 3 stars just for the quality and neat packaging.",3.0,2026-06-21 16:57:37.000000,4.0.1
play_a2740a22-3438-41ea-958d-976ba9c3fa5d,Play Store,"worst app ever. Very bad delivery services, Useless customer care support. Please don't order from nykaa. Find other E-commerce platforms.",1.0,2026-08-16 10:31:04.000000,4.0.4
play_d9dd58e5-9619-41a5-980e-0906f1e084e4,Play Store,worst app. I added products to the cart because it said but 1 get 1 and in just 5 mins they removed the offer just on the products that I added to the cart.,1.0,2026-07-22 16:15:06.000000,4.0.3
play_fb11a77d-de26-4418-8cb2-5dca22fe4c31,Play Store,Such a worst experience i got from @nykaacosmetics I placed an order and delivery guy without even attempting to deliver nor calling here out the guidance of my location. He simply place an return request of the product. I tried calling the customer care people to request kindly ask that deliver person atleast once contact me so that I can guide him but negligence response. Seriously this is how treat us!,1.0,2026-07-04 12:15:27.000000,4.0.2
play_06a4d6c7-a85c-4d67-ac0a-950744de58ef,Play Store,"NEVER ORDER FROM NYKAA. SCAM‼️❌VERY BAD CUSTOMER SERVICE. THEY MAKE A MISTAKE BUT THEY NO ACCEPTED THAT. i ordered 3 products from nyka but delivered 2 product.after opening the package i found that it contained 2 product and one product is missing and also delivered used product.i submitted return request on nyka, but it was rejected. then i was contacted the customer care and rohit named employ respond "" nyka dispatched correctly"". he argued me and questioning. this is not acceptable.very👎",1.0,2026-07-25 21:02:37.000000,4.0.2
play_696b40f4-91a5-4604-8a87-245293ef5e2b,Play Store,"This app has taken 1,700 rupees of mine. I come from a poor family and had saved up for a long time to order something for myself, but I made the mistake of paying the amount upfront via UPI; now, they are not delivering my parcel.",1.0,2026-07-20 16:40:22.000000,4.0.3
play_3e180a17-80c2-4bf0-8e61-e6a6a0b90575,Play Store,"Very disappointed with Nykaa’s delivery service. My order showed 29 August as the delivery date, so I planned accordingly. Yet the delivery agent came on 28 August when I was away. I told him I’d be available that night, otherwise to deliver on 29 August. Today is 29 August, and I’ve been waiting since morning with no delivery or update. The Help section is also of no use, as I can’t even contact the delivery agent due to “policy.” I already prefer COD due to past experiences.",2.0,2026-08-29 21:18:53.000000,4.0.5
play_f46162be-7c80-4eb3-995a-55b422fff5a3,Play Store,I order etiude lip and cheek tint on 20 August 2026 today is 31 August 2026 product didn't receive yet. I call customers care no. they didn't response or everyday product delay very bad experience this tym with nykaa,1.0,2026-08-30 23:46:42.000000,4.0.5
play_b277d543-0a14-471a-ba78-538f83bfd68b,Play Store,"Im so pissed off by Nyka I didn't get my parcel by the time they said also hadn't got notified about it No proper support from the website this happened with my very first order. It won't update the order status at all and we'll be calling the toll free all the time and they'll be saying only one thing it will reach you 24-48 hours and even after 4-6 days you won't get a single message or update in your order status.But they have this magic word when we ask when will I get my order that ""ASAP""",1.0,2026-06-06 10:22:29.000000,3.9.9
play_d5869f5c-0d57-401a-b5e0-cb1b9995a8cc,Play Store,I have not received the product I ordered. they don't have any option to cancel the order I pre paid without delivery.and they didn't response to my issue about my order .poor customer support and delivery . nykaa app is a scam,1.0,2026-07-29 03:54:00.000000,4.0.3
